country,region,habitatcode,habitatname,priority,presence,group
SE,BOR,1330,Atlantic salt meadows (Glauco-Puccinellietalia maritimae),N,PRE,Coastal habitats
SE,BOR,1610,"Baltic esker islands with sandy, rocky and shingle beach vegetation and sublittoral vegetation",N,PRE,Coastal habitats
SE,BOR,1620,Boreal Baltic islets and small islands,N,PRE,Coastal habitats
SE,ALP,9010,Western Taïga,Y,PRE,Forests
SE,ALP,4080,Sub-Arctic Salix spp. scrub,N,PRE,Heath and scrub
SE,BOR,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
SE,ALP,9070,Fennoscandian wooded pastures,N,PRE,Forests
SE,ALP,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
SE,ALP,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
SE,ALP,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
SE,ALP,3160,Natural dystrophic lakes and ponds,N,PRE,Freshwater habitats
SE,ALP,3210,Fennoscandian natural rivers,N,PRE,Freshwater habitats
SE,ALP,3220,Alpine rivers and the herbaceous vegetation along their banks,N,PRE,Freshwater habitats
SE,ALP,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
SE,ALP,7160,Fennoscandian mineral-rich springs and springfens,N,PRE,"Bogs, mires and fens"
SE,ALP,4060,Alpine and Boreal heaths,N,PRE,Heath and scrub
SE,ALP,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
SE,ALP,6150,Siliceous alpine and boreal grasslands,N,PRE,Grasslands
SE,ALP,6170,Alpine and subalpine calcareous grasslands,N,PRE,Grasslands
SE,ALP,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
SE,ALP,6230,"Species-rich Nardus grasslands, on siliceous substrates in mountain areas (and submountain areas, in Continental Europe)",Y,PRE,Grasslands
SE,ALP,6270,Fennoscandian lowland species-rich dry to mesic grasslands,Y,PRE,Grasslands
SE,ALP,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
SE,ALP,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
SE,ALP,6450,Northern boreal alluvial meadows,N,PRE,Grasslands
SE,ALP,6520,Mountain hay meadows,N,PRE,Grasslands
SE,ALP,7240,Alpine pioneer formations of Caricion bicoloris-atrofuscae,Y,PRE,"Bogs, mires and fens"
SE,BOR,6530,Fennoscandian wooded meadows,Y,PRE,Grasslands
SE,BOR,6120,Xeric sand calcareous grasslands,Y,PRE,Grasslands
SE,BOR,6150,Siliceous alpine and boreal grasslands,N,PRE,Grasslands
SE,BOR,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
SE,BOR,6230,"Species-rich Nardus grasslands, on siliceous substrates in mountain areas (and submountain areas, in Continental Europe)",Y,PRE,Grasslands
SE,BOR,6270,Fennoscandian lowland species-rich dry to mesic grasslands,Y,PRE,Grasslands
SE,BOR,6280,Nordic alvar and precambrian calcareous flatrocks,Y,PRE,Grasslands
SE,BOR,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
SE,BOR,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
SE,BOR,6450,Northern boreal alluvial meadows,N,PRE,Grasslands
SE,BOR,6110,Rupicolous calcareous or basophilic grasslands of the Alysso-Sedion albi,Y,PRE,Grasslands
SE,BOR,6520,Mountain hay meadows,N,PRE,Grasslands
SE,BOR,7310,Aapa mires,Y,PRE,"Bogs, mires and fens"
SE,BOR,7110,Active raised bogs,Y,PRE,"Bogs, mires and fens"
SE,BOR,7120,Degraded raised bogs still capable of natural regeneration,N,PRE,"Bogs, mires and fens"
SE,BOR,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
SE,BOR,7160,Fennoscandian mineral-rich springs and springfens,N,PRE,"Bogs, mires and fens"
SE,BOR,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
SE,BOR,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
SE,BOR,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
SE,BOR,1640,Boreal Baltic sandy beaches with perennial vegetation,N,PRE,Coastal habitats
SE,BOR,8110,Siliceous scree of the montane to snow levels (Androsacetalia alpinae and Galeopsietalia ladani),N,PRE,Rocky habitats
SE,ALP,7220,Petrifying springs with tufa formation (Cratoneurion),Y,SCR,"Bogs, mires and fens"
SE,BOR,6510,"Lowland hay meadows (Alopecurus pratensis, Sanguisorba officinalis)",N,PRE,Grasslands
SE,BOR,2130,Fixed coastal dunes with herbaceous vegetation ("grey dunes"),Y,PRE,Dune habitats
SE,BOR,8120,Calcareous and calcshist screes of the montane to alpine levels (Thlaspietea rotundifolii),N,PRE,Rocky habitats
SE,BOR,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
SE,BOR,2120,Shifting dunes along the shoreline with Ammophila arenaria ("white dunes"),N,PRE,Dune habitats
SE,BOR,2140,Decalcified fixed dunes with Empetrum nigrum,Y,PRE,Dune habitats
SE,BOR,2170,Dunes with Salix repens ssp. argentea (Salicion arenariae),N,PRE,Dune habitats
SE,BOR,2180,"Wooded dunes of the Atlantic, Continental and Boreal region",N,PRE,Dune habitats
SE,BOR,2190,Humid dune slacks,N,PRE,Dune habitats
SE,BOR,2320,Dry sand heaths with Calluna and Empetrum nigrum,N,PRE,Dune habitats
SE,BOR,2330,Inland dunes with open Corynephorus and Agrostis grasslands,N,PRE,Dune habitats
SE,BOR,3110,Oligotrophic waters containing very few minerals of sandy plains (Littorelletalia uniflorae),N,PRE,Freshwater habitats
SE,BOR,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
SE,BOR,4030,European dry heaths,N,PRE,Heath and scrub
SE,BOR,2110,Embryonic shifting dunes,N,PRE,Dune habitats
SE,BOR,4080,Sub-Arctic Salix spp. scrub,N,PRE,Heath and scrub
SE,BOR,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
SE,BOR,4060,Alpine and Boreal heaths,N,PRE,Heath and scrub
SE,BOR,4010,Northern Atlantic wet heaths with Erica tetralix,N,PRE,Heath and scrub
SE,BOR,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
SE,BOR,3220,Alpine rivers and the herbaceous vegetation along their banks,N,PRE,Freshwater habitats
SE,BOR,3210,Fennoscandian natural rivers,N,PRE,Freshwater habitats
SE,BOR,3160,Natural dystrophic lakes and ponds,N,PRE,Freshwater habitats
SE,BOR,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
SI,CON,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
SI,CON,1210,Annual vegetation of drift lines,N,PRE,Coastal habitats
SI,CON,3270,Rivers with muddy banks with Chenopodion rubri p.p. and Bidention p.p. vegetation,N,PRE,Freshwater habitats
SI,CON,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
SI,CON,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
SI,CON,6110,Rupicolous calcareous or basophilic grasslands of the Alysso-Sedion albi,Y,PRE,Grasslands
SI,CON,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
SI,CON,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
SI,CON,1420,Mediterranean and thermo-Atlantic halophilous scrubs (Sarcocornetea fruticosi),N,PRE,Coastal habitats
SI,CON,6510,"Lowland hay meadows (Alopecurus pratensis, Sanguisorba officinalis)",N,PRE,Grasslands
SI,CON,62A0,Eastern sub-Mediterranean dry grasslands (Scorzoneratalia villosae),N,PRE,Grasslands
SI,CON,3240,Alpine rivers and their ligneous vegetation with Salix elaeagnos,N,PRE,Freshwater habitats
SI,CON,3220,Alpine rivers and the herbaceous vegetation along their banks,N,PRE,Freshwater habitats
SI,CON,3180,Turloughs,Y,PRE,Freshwater habitats
SI,CON,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
SI,CON,1410,Mediterranean salt meadows (Juncetalia maritimi),N,PRE,Coastal habitats
SI,CON,1320,Spartina swards (Spartinion maritimae),N,PRE,Coastal habitats
SI,CON,1310,Salicornia and other annuals colonizing mud and sand,N,PRE,Coastal habitats
SI,CON,6520,Mountain hay meadows,N,PRE,Grasslands
SI,CON,1240,Vegetated sea cliffs of the Mediterranean coasts with endemic Limonium spp.,N,PRE,Coastal habitats
SI,CON,91F0,"Riparian mixed forests of Quercus robur, Ulmus laevis and Ulmus minor, Fraxinus excelsior or Fraxinus angustifolia, along the great rivers (Ulmenion minoris)",N,PRE,Forests
SI,CON,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
SI,CON,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
SI,CON,1150,Coastal lagoons,Y,PRE,Coastal habitats
SI,ALP,6520,Mountain hay meadows,N,PRE,Grasslands
SI,MMED,1170,Reefs,N,PRE,Coastal habitats
SI,MMED,1140,Mudflats and sandflats not covered by seawater at low tide,N,PRE,Coastal habitats
SI,MMED,1130,Estuaries,N,PRE,Coastal habitats
SI,MMED,1120,Posidonia beds (Posidonion oceanicae),Y,PRE,Coastal habitats
SI,MMED,1110,Sandbanks which are slightly covered by sea water all the time,N,PRE,Coastal habitats
SI,CON,9340,Quercus ilex and Quercus rotundifolia forests,N,PRE,Forests
SI,CON,91R0,Dinaric dolomite Scots pine forests (Genisto januensis-Pinetum),N,PRE,Forests
SI,CON,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
SI,CON,91K0,Illyrian Fagus sylvatica forests (Aremonio-Fagion),N,PRE,Forests
SI,CON,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
SI,CON,9110,Luzulo-Fagetum beech forests,N,PRE,Forests
SI,CON,8310,Caves not open to the public,N,PRE,Rocky habitats
SI,CON,8220,Siliceous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
SI,CON,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
SI,CON,8160,Medio-European calcareous scree of hill and montane levels,Y,PRE,Rocky habitats
SI,CON,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
SI,CON,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
SI,CON,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
SI,CON,7150,Depressions on peat substrates of the Rhynchosporion,N,PRE,"Bogs, mires and fens"
SI,CON,91L0,Illyrian oak-hornbeam forests (Erythronio-Carpinion),N,PRE,Forests
SI,ALP,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
SI,ALP,6430,Hydrophilous tall herb fringe communities of plains and of the montane to alpine levels,N,PRE,Grasslands
SI,ALP,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
SI,ALP,62A0,Eastern sub-Mediterranean dry grasslands (Scorzoneratalia villosae),N,PRE,Grasslands
SI,ALP,6230,"Species-rich Nardus grasslands, on siliceous substrates in mountain areas (and submountain areas, in Continental Europe)",Y,PRE,Grasslands
SI,ALP,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
SI,ALP,6170,Alpine and subalpine calcareous grasslands,N,PRE,Grasslands
SI,ALP,6150,Siliceous alpine and boreal grasslands,N,PRE,Grasslands
SI,ALP,6130,Calaminarian grasslands of the Violetalia calaminariae,N,PRE,Grasslands
SI,ALP,6110,Rupicolous calcareous or basophilic grasslands of the Alysso-Sedion albi,Y,PRE,Grasslands
SI,ALP,6510,"Lowland hay meadows (Alopecurus pratensis, Sanguisorba officinalis)",N,PRE,Grasslands
SI,ALP,3270,Rivers with muddy banks with Chenopodion rubri p.p. and Bidention p.p. vegetation,N,PRE,Freshwater habitats
SI,ALP,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
SI,ALP,3240,Alpine rivers and their ligneous vegetation with Salix elaeagnos,N,PRE,Freshwater habitats
SI,ALP,3230,Alpine rivers and their ligneous vegetation with Myricaria germanica,N,PRE,Freshwater habitats
SI,ALP,3220,Alpine rivers and the herbaceous vegetation along their banks,N,PRE,Freshwater habitats
SI,ALP,3180,Turloughs,Y,PRE,Freshwater habitats
SI,ALP,3160,Natural dystrophic lakes and ponds,N,PRE,Freshwater habitats
SI,ALP,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
SI,ALP,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
SI,ALP,9530,(Sub-) Mediterranean pine forests with endemic black pines,Y,PRE,Forests
SI,ALP,7140,Transition mires and quaking bogs,N,PRE,"Bogs, mires and fens"
SI,ALP,4070,Bushes with Pinus mugo and Rhododendron hirsutum (Mugo-Rhododendretum hirsuti),Y,PRE,Heath and scrub
SI,ALP,91L0,Illyrian oak-hornbeam forests (Erythronio-Carpinion),N,PRE,Forests
SI,ALP,9410,Acidophilous Picea forests of the montane to alpine levels (Vaccinio-Piceetea),N,PRE,Forests
SI,ALP,4060,Alpine and Boreal heaths,N,PRE,Heath and scrub
SI,ALP,91R0,Dinaric dolomite Scots pine forests (Genisto januensis-Pinetum),N,PRE,Forests
SI,ALP,91K0,Illyrian Fagus sylvatica forests (Aremonio-Fagion),N,PRE,Forests
SI,ALP,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
SI,ALP,91D0,Bog woodland,Y,PRE,Forests
SI,ALP,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
SI,ALP,9110,Luzulo-Fagetum beech forests,N,PRE,Forests
SI,ALP,8340,Permanent glaciers,N,PRE,Rocky habitats
SI,ALP,8310,Caves not open to the public,N,PRE,Rocky habitats
SI,ALP,8240,Limestone pavements,Y,PRE,Rocky habitats
SI,ALP,7150,Depressions on peat substrates of the Rhynchosporion,N,PRE,"Bogs, mires and fens"
SI,ALP,8220,Siliceous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
SI,ALP,8210,Calcareous rocky slopes with chasmophytic vegetation,N,PRE,Rocky habitats
SI,ALP,8160,Medio-European calcareous scree of hill and montane levels,Y,PRE,Rocky habitats
SI,ALP,8120,Calcareous and calcshist screes of the montane to alpine levels (Thlaspietea rotundifolii),N,PRE,Rocky habitats
SI,ALP,7230,Alkaline fens,N,PRE,"Bogs, mires and fens"
SI,ALP,7220,Petrifying springs with tufa formation (Cratoneurion),Y,PRE,"Bogs, mires and fens"
SI,ALP,7210,Calcareous fens with Cladium mariscus and species of the Caricion davallianae,Y,PRE,"Bogs, mires and fens"
SI,ALP,7110,Active raised bogs,Y,PRE,"Bogs, mires and fens"
SK,PAN,3270,Rivers with muddy banks with Chenopodion rubri p.p. and Bidention p.p. vegetation,N,PRE,Freshwater habitats
SK,PAN,4030,European dry heaths,N,PRE,Heath and scrub
SK,PAN,40A0,Subcontinental peri-Pannonic scrub,Y,PRE,Heath and scrub
SK,PAN,5130,Juniperus communis formations on heaths or calcareous grasslands,N,PRE,Sclerophyllous scrub
SK,PAN,6110,Rupicolous calcareous or basophilic grasslands of the Alysso-Sedion albi,Y,PRE,Grasslands
SK,PAN,6120,Xeric sand calcareous grasslands,Y,PRE,Grasslands
SK,PAN,6190,Rupicolous pannonic grasslands (Stipo-Festucetalia pallentis),N,PRE,Grasslands
SK,PAN,3260,Water courses of plain to montane levels with the Ranunculion fluitantis and Callitricho-Batrachion vegetation,N,PRE,Freshwater habitats
SK,PAN,6240,Sub-Pannonic steppic grasslands,Y,PRE,Grasslands
SK,PAN,1530,Pannonic salt steppes and salt marshes,Y,PRE,Coastal habitats
SK,PAN,6250,Pannonic loess steppic grasslands,Y,PRE,Grasslands
SK,PAN,6210,Semi-natural dry grasslands and scrubland facies on calcareous substrates (Festuco-Brometalia) (* important orchid sites),N,PRE,Grasslands
SK,PAN,3160,Natural dystrophic lakes and ponds,N,PRE,Freshwater habitats
SK,PAN,3150,Natural eutrophic lakes with Magnopotamion or Hydrocharition - type vegetation,N,PRE,Freshwater habitats
SK,PAN,3140,Hard oligo-mesotrophic waters with benthic vegetation of Chara spp.,N,PRE,Freshwater habitats
SK,ALP,9410,Acidophilous Picea forests of the montane to alpine levels (Vaccinio-Piceetea),N,PRE,Forests
SK,PAN,2340,Pannonic inland dunes,Y,PRE,Dune habitats
SK,PAN,6260,Pannonic sand steppes,Y,PRE,Grasslands
SK,PAN,1340,Inland salt meadows,Y,PRE,Coastal habitats
SK,ALP,9420,Alpine Larix decidua and/or Pinus cembra forests,N,PRE,Forests
SK,ALP,91I0,Euro-Siberian steppic woods with Quercus spp.,Y,PRE,Forests
SK,ALP,91M0,Pannonian-Balkanic turkey oak-sessile oak forests,N,PRE,Forests
SK,ALP,91Q0,Western Carpathian calcicolous Pinus sylvestris forests,N,PRE,Forests
SK,PAN,91M0,Pannonian-Balkanic turkey oak-sessile oak forests,N,PRE,Forests
SK,PAN,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
SK,PAN,9110,Luzulo-Fagetum beech forests,N,PRE,Forests
SK,ALP,91H0,Pannonian woods with Quercus pubescens,Y,PRE,Forests
SK,ALP,3130,Oligotrophic to mesotrophic standing waters with vegetation of the Littorelletea uniflorae and/or of the Isoëto-Nanojuncetea,N,PRE,Freshwater habitats
SK,PAN,91N0,Pannonic inland sand dune thicket (Junipero-Populetum albae),Y,PRE,Forests
SK,PAN,91T0,Central European lichen Scots pine forests,N,PRE,Forests
SK,PAN,91H0,Pannonian woods with Quercus pubescens,Y,PRE,Forests
SK,PAN,91G0,Pannonic woods with Quercus petraea and Carpinus betulus,Y,PRE,Forests
SK,PAN,91F0,"Riparian mixed forests of Quercus robur, Ulmus laevis and Ulmus minor, Fraxinus excelsior or Fraxinus angustifolia, along the great rivers (Ulmenion minoris)",N,PRE,Forests
SK,PAN,91E0,"Alluvial forests with Alnus glutinosa and Fraxinus excelsior (Alno-Padion, Alnion incanae, Salicion albae)",Y,PRE,Forests
SK,PAN,9190,Old acidophilous oak woods with Quercus robur on sandy plains,N,PRE,Forests
SK,PAN,9180,"Tilio-Acerion forests of slopes, screes and ravines",Y,PRE,Forests
SK,PAN,91I0,Euro-Siberian steppic woods with Quercus spp.,Y,PRE,Forests
SK,PAN,9130,Asperulo-Fagetum beech forests,N,PRE,Forests
SK,PAN,6410,"Molinia meadows on calcareous, peaty or clayey-silt-laden soils (Molinion caeruleae)",N,PRE,Grasslands
SK,PAN,8310,Caves not open to the public,N,PRE,Rocky habitats
SK,PAN,8230,Siliceous rock with pioneer vegetation of the Sedo-Scleranthion or of the Sedo albi-Veronicion dillenii,N,PRE,Rocky habitats
